,Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
3908,NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.150.809/0001-25,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,GNV,02/01/2024,"4,99",,R$ / m³,VIBRA
3909,NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.150.809/0001-25,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,GASOLINA,02/01/2024,"5,99",,R$ / litro,VIBRA
3910,NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.150.809/0001-25,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,GASOLINA ADITIVADA,02/01/2024,"6,19",,R$ / litro,VIBRA
3911,NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.150.809/0001-25,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,ETANOL,02/01/2024,"4,49",,R$ / litro,VIBRA
3912,NE,CE,FORTALEZA,LESTE OESTE PETRÓLEO LTDA, 01.447.072/0001-44,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÁ,60312-060,GNV,02/01/2024,"4,99",,R$ / m³,RAIZEN
3913,NE,CE,FORTALEZA,LESTE OESTE PETRÓLEO LTDA, 01.447.072/0001-44,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÁ,60312-060,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
3914,NE,CE,FORTALEZA,LESTE OESTE PETRÓLEO LTDA, 01.447.072/0001-44,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÁ,60312-060,GASOLINA ADITIVADA,02/01/2024,"6,19",,R$ / litro,RAIZEN
3915,NE,CE,FORTALEZA,LESTE OESTE PETRÓLEO LTDA, 01.447.072/0001-44,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÁ,60312-060,DIESEL S10,02/01/2024,"5,67",,R$ / litro,RAIZEN
3916,NE,CE,FORTALEZA,LESTE OESTE PETRÓLEO LTDA, 01.447.072/0001-44,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÁ,60312-060,ETANOL,02/01/2024,"4,09",,R$ / litro,RAIZEN
3917,NE,CE,FORTALEZA,MOURA COMERCIO DE COMBUSTIVEIS LTDA, 00.333.717/0001-55,AVENIDA BEZERRA DE MENEZES,161,0,OTAVIO BONFIM,60325-003,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
3918,NE,CE,FORTALEZA,MOURA COMERCIO DE COMBUSTIVEIS LTDA, 00.333.717/0001-55,AVENIDA BEZERRA DE MENEZES,161,0,OTAVIO BONFIM,60325-003,GASOLINA ADITIVADA,02/01/2024,"6,29",,R$ / litro,RAIZEN
3919,NE,CE,FORTALEZA,MOURA COMERCIO DE COMBUSTIVEIS LTDA, 00.333.717/0001-55,AVENIDA BEZERRA DE MENEZES,161,0,OTAVIO BONFIM,60325-003,ETANOL,02/01/2024,"4,49",,R$ / litro,RAIZEN
5112,NE,CE,FORTALEZA,MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA, 09.026.465/0001-96,AVENIDA HUMBERTO MONTE,560,,RODOLFO TEOFILO,60430-232,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
5113,NE,CE,FORTALEZA,MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA, 09.026.465/0001-96,AVENIDA HUMBERTO MONTE,560,,RODOLFO TEOFILO,60430-232,GASOLINA ADITIVADA,02/01/2024,"6,19",,R$ / litro,RAIZEN
5114,NE,CE,FORTALEZA,MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA, 09.026.465/0001-96,AVENIDA HUMBERTO MONTE,560,,RODOLFO TEOFILO,60430-232,DIESEL S10,02/01/2024,"5,99",,R$ / litro,RAIZEN
5115,NE,CE,FORTALEZA,MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA, 09.026.465/0001-96,AVENIDA HUMBERTO MONTE,560,,RODOLFO TEOFILO,60430-232,ETANOL,02/01/2024,"4,49",,R$ / litro,RAIZEN
5351,NE,CE,FORTALEZA,MOURA REVENDEDORA DE PETROLEO LTDA., 10.395.795/0001-38,AVENIDA JOVITA FEITOSA,464,,PARQUELANDIA,60450-672,GASOLINA,02/01/2024,"5,97",,R$ / litro,VIBRA
5352,NE,CE,FORTALEZA,MOURA REVENDEDORA DE PETROLEO LTDA., 10.395.795/0001-38,AVENIDA JOVITA FEITOSA,464,,PARQUELANDIA,60450-672,GASOLINA ADITIVADA,02/01/2024,"6,07",,R$ / litro,VIBRA
5353,NE,CE,FORTALEZA,MOURA REVENDEDORA DE PETROLEO LTDA., 10.395.795/0001-38,AVENIDA JOVITA FEITOSA,464,,PARQUELANDIA,60450-672,ETANOL,02/01/2024,"4,67",,R$ / litro,VIBRA
5378,NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA, 07.240.641/0040-79,AVENIDA JOVITA FEITOSA,1195,,PARQUELÂNDIA,60455-410,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
5379,NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA, 07.240.641/0040-79,AVENIDA JOVITA FEITOSA,1195,,PARQUELÂNDIA,60455-410,GASOLINA ADITIVADA,02/01/2024,"6,49",,R$ / litro,RAIZEN
5380,NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA, 07.240.641/0040-79,AVENIDA JOVITA FEITOSA,1195,,PARQUELÂNDIA,60455-410,DIESEL S10,02/01/2024,"6,29",,R$ / litro,RAIZEN
5381,NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA, 07.240.641/0040-79,AVENIDA JOVITA FEITOSA,1195,,PARQUELÂNDIA,60455-410,ETANOL,02/01/2024,"4,05",,R$ / litro,RAIZEN
5448,NE,CE,FORTALEZA,JM COMÉRCIO DE COMBUSTIVEIS LTDA, 11.518.822/0001-85,AVENIDA DOS EXPEDICIONARIOS,10775,,ITAPERI,60741-600,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
5449,NE,CE,FORTALEZA,JM COMÉRCIO DE COMBUSTIVEIS LTDA, 11.518.822/0001-85,AVENIDA DOS EXPEDICIONARIOS,10775,,ITAPERI,60741-600,DIESEL S10,02/01/2024,"5,29",,R$ / litro,RAIZEN
5450,NE,CE,FORTALEZA,JM COMÉRCIO DE COMBUSTIVEIS LTDA, 11.518.822/0001-85,AVENIDA DOS EXPEDICIONARIOS,10775,,ITAPERI,60741-600,ETANOL,02/01/2024,"4,69",,R$ / litro,RAIZEN
5520,NE,CE,FORTALEZA,POSTO ABN LTDA, 04.797.612/0002-99,AVENIDA CARNEIRO DE MENDONÇA,1158,,DEMOCRITO ROCHA,60440-160,GASOLINA,02/01/2024,"5,89",,R$ / litro,SP
5521,NE,CE,FORTALEZA,POSTO ABN LTDA, 04.797.612/0002-99,AVENIDA CARNEIRO DE MENDONÇA,1158,,DEMOCRITO ROCHA,60440-160,GASOLINA ADITIVADA,02/01/2024,"5,89",,R$ / litro,SP
5522,NE,CE,FORTALEZA,POSTO ABN LTDA, 04.797.612/0002-99,AVENIDA CARNEIRO DE MENDONÇA,1158,,DEMOCRITO ROCHA,60440-160,DIESEL S10,02/01/2024,"5,89",,R$ / litro,SP
5523,NE,CE,FORTALEZA,POSTO ABN LTDA, 04.797.612/0002-99,AVENIDA CARNEIRO DE MENDONÇA,1158,,DEMOCRITO ROCHA,60440-160,ETANOL,02/01/2024,"3,99",,R$ / litro,SP
5616,NE,CE,FORTALEZA,CHAVES E NUNES COMERCIO DE DERIVADOS DE PETROLEO LTDA, 12.088.106/0001-78,RODOVIA DOUTOR MENDEL STEINBRUCH,6615,,PLANALTO AYRTON SENNA,60766-283,GASOLINA,02/01/2024,"5,99",,R$ / litro,BRANCA
5617,NE,CE,FORTALEZA,CHAVES E NUNES COMERCIO DE DERIVADOS DE PETROLEO LTDA, 12.088.106/0001-78,RODOVIA DOUTOR MENDEL STEINBRUCH,6615,,PLANALTO AYRTON SENNA,60766-283,GASOLINA ADITIVADA,02/01/2024,"5,99",,R$ / litro,BRANCA
5618,NE,CE,FORTALEZA,CHAVES E NUNES COMERCIO DE DERIVADOS DE PETROLEO LTDA, 12.088.106/0001-78,RODOVIA DOUTOR MENDEL STEINBRUCH,6615,,PLANALTO AYRTON SENNA,60766-283,DIESEL S10,02/01/2024,"5,36",,R$ / litro,BRANCA
5619,NE,CE,FORTALEZA,CHAVES E NUNES COMERCIO DE DERIVADOS DE PETROLEO LTDA, 12.088.106/0001-78,RODOVIA DOUTOR MENDEL STEINBRUCH,6615,,PLANALTO AYRTON SENNA,60766-283,ETANOL,02/01/2024,"3,99",,R$ / litro,BRANCA
5826,NE,CE,FORTALEZA,MONTESE COMERCIO DE COMBUSTIVEIS LTDA, 15.844.086/0001-06,AVENIDA PROFESSOR GOMES DE MATOS,1166,,MONTESE,60420-432,GASOLINA,02/01/2024,"5,95",,R$ / litro,VIBRA
5827,NE,CE,FORTALEZA,MONTESE COMERCIO DE COMBUSTIVEIS LTDA, 15.844.086/0001-06,AVENIDA PROFESSOR GOMES DE MATOS,1166,,MONTESE,60420-432,GASOLINA ADITIVADA,02/01/2024,"5,95",,R$ / litro,VIBRA
5828,NE,CE,FORTALEZA,MONTESE COMERCIO DE COMBUSTIVEIS LTDA, 15.844.086/0001-06,AVENIDA PROFESSOR GOMES DE MATOS,1166,,MONTESE,60420-432,ETANOL,02/01/2024,"3,99",,R$ / litro,VIBRA
5936,NE,CE,FORTALEZA,COMERCIO VAREJISTA DE PETROLEO IIPVEX NORTE LTDA, 16.526.400/0001-75,RUA CORONEL MATOS DOURADO,814,,ANTONIO BEZERRA,60360-590,GASOLINA,02/01/2024,"5,97",,R$ / litro,VIBRA
5937,NE,CE,FORTALEZA,COMERCIO VAREJISTA DE PETROLEO IIPVEX NORTE LTDA, 16.526.400/0001-75,RUA CORONEL MATOS DOURADO,814,,ANTONIO BEZERRA,60360-590,GASOLINA ADITIVADA,02/01/2024,"5,97",,R$ / litro,VIBRA
5938,NE,CE,FORTALEZA,COMERCIO VAREJISTA DE PETROLEO IIPVEX NORTE LTDA, 16.526.400/0001-75,RUA CORONEL MATOS DOURADO,814,,ANTONIO BEZERRA,60360-590,ETANOL,02/01/2024,"4,17",,R$ / litro,VIBRA
5963,NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA, 08.394.192/0006-84,RUA GRACA ARANHA,150,,BARRA DO CEARA,60334-170,GASOLINA,02/01/2024,"5,99",,R$ / litro,IPIRANGA
5964,NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA, 08.394.192/0006-84,RUA GRACA ARANHA,150,,BARRA DO CEARA,60334-170,GASOLINA ADITIVADA,02/01/2024,"6,09",,R$ / litro,IPIRANGA
5965,NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA, 08.394.192/0006-84,RUA GRACA ARANHA,150,,BARRA DO CEARA,60334-170,DIESEL S10,02/01/2024,"6,29",,R$ / litro,IPIRANGA
5966,NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA, 08.394.192/0006-84,RUA GRACA ARANHA,150,,BARRA DO CEARA,60334-170,ETANOL,02/01/2024,"4,69",,R$ / litro,IPIRANGA
6076,NE,CE,FORTALEZA,POSTO FLEX COMERCIO E DISTRIBUIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTE LTDA, 08.568.380/0001-77,AVENIDA FRANCISCO SA,2707,A,CARLITO PAMPLONA,60310-055,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
6077,NE,CE,FORTALEZA,POSTO FLEX COMERCIO E DISTRIBUIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTE LTDA, 08.568.380/0001-77,AVENIDA FRANCISCO SA,2707,A,CARLITO PAMPLONA,60310-055,GASOLINA ADITIVADA,02/01/2024,"6,39",,R$ / litro,RAIZEN
6078,NE,CE,FORTALEZA,POSTO FLEX COMERCIO E DISTRIBUIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTE LTDA, 08.568.380/0001-77,AVENIDA FRANCISCO SA,2707,A,CARLITO PAMPLONA,60310-055,DIESEL S10,02/01/2024,"6,49",,R$ / litro,RAIZEN
6079,NE,CE,FORTALEZA,POSTO FLEX COMERCIO E DISTRIBUIÇÃO DE COMBUSTÍVEIS E LUBRIFICANTE LTDA, 08.568.380/0001-77,AVENIDA FRANCISCO SA,2707,A,CARLITO PAMPLONA,60310-055,ETANOL,02/01/2024,"4,99",,R$ / litro,RAIZEN
6139,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0012-79,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,GASOLINA,02/01/2024,"5,99",,R$ / litro,SP
6140,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0012-79,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,GASOLINA ADITIVADA,02/01/2024,"5,99",,R$ / litro,SP
6141,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0012-79,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,DIESEL S10,02/01/2024,"5,85",,R$ / litro,SP
6142,NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA, 02.696.818/0012-79,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,ETANOL,02/01/2024,"4,49",,R$ / litro,SP
6207,NE,CE,FORTALEZA,IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA, 17.858.105/0001-89,RUA RIO GRANDE DO SUL,1240,,DEMOCRITO ROCHA,60440-131,GASOLINA,02/01/2024,"5,89",,R$ / litro,IPIRANGA
6208,NE,CE,FORTALEZA,IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA, 17.858.105/0001-89,RUA RIO GRANDE DO SUL,1240,,DEMOCRITO ROCHA,60440-131,GASOLINA ADITIVADA,02/01/2024,"5,89",,R$ / litro,IPIRANGA
6209,NE,CE,FORTALEZA,IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA, 17.858.105/0001-89,RUA RIO GRANDE DO SUL,1240,,DEMOCRITO ROCHA,60440-131,DIESEL S10,02/01/2024,"5,89",,R$ / litro,IPIRANGA
6210,NE,CE,FORTALEZA,IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA, 17.858.105/0001-89,RUA RIO GRANDE DO SUL,1240,,DEMOCRITO ROCHA,60440-131,ETANOL,02/01/2024,"3,99",,R$ / litro,IPIRANGA
6395,NE,CE,FORTALEZA,PERIMETRAL COMERCIO DE COMBUSTIVEIS LTDA, 22.448.415/0001-65,RUA   DIOGO CORREIA,210,,JOÃO XXIII,60525-580,GASOLINA,02/01/2024,"5,94",,R$ / litro,RAIZEN
6396,NE,CE,FORTALEZA,PERIMETRAL COMERCIO DE COMBUSTIVEIS LTDA, 22.448.415/0001-65,RUA   DIOGO CORREIA,210,,JOÃO XXIII,60525-580,GASOLINA ADITIVADA,02/01/2024,"6,24",,R$ / litro,RAIZEN
6397,NE,CE,FORTALEZA,PERIMETRAL COMERCIO DE COMBUSTIVEIS LTDA, 22.448.415/0001-65,RUA   DIOGO CORREIA,210,,JOÃO XXIII,60525-580,DIESEL S10,02/01/2024,"5,89",,R$ / litro,RAIZEN
6398,NE,CE,FORTALEZA,PERIMETRAL COMERCIO DE COMBUSTIVEIS LTDA, 22.448.415/0001-65,RUA   DIOGO CORREIA,210,,JOÃO XXIII,60525-580,ETANOL,02/01/2024,"3,99",,R$ / litro,RAIZEN
6566,NE,CE,ICO,O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA, 22.258.301/0001-52,RODOVIA ICO A IGUATU,0,: KM 03;,CONJUNTO GAMA,63430-000,GASOLINA,02/01/2024,"6,09",,R$ / litro,BRANCA
6567,NE,CE,ICO,O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA, 22.258.301/0001-52,RODOVIA ICO A IGUATU,0,: KM 03;,CONJUNTO GAMA,63430-000,ETANOL,02/01/2024,"4,69",,R$ / litro,BRANCA
6637,NE,CE,FORTALEZA,CHACEM COMERCIAL DE COMBUSTIVEIS LTDA, 24.475.778/0001-15,AVENIDA PRESIDENTE COSTA E SILVA,3602,,PREFEITO JOSE WALTER,60750-022,GASOLINA,02/01/2024,"5,99",,R$ / litro,RAIZEN
6638,NE,CE,FORTALEZA,CHACEM COMERCIAL DE COMBUSTIVEIS LTDA, 24.475.778/0001-15,AVENIDA PRESIDENTE COSTA E SILVA,3602,,PREFEITO JOSE WALTER,60750-022,GASOLINA ADITIVADA,02/01/2024,"6,19",,R$ / litro,RAIZEN
6639,NE,CE,FORTALEZA,CHACEM COMERCIAL DE COMBUSTIVEIS LTDA, 24.475.778/0001-15,AVENIDA PRESIDENTE COSTA E SILVA,3602,,PREFEITO JOSE WALTER,60750-022,DIESEL S10,02/01/2024,"6,39",,R$ / litro,RAIZEN
6640,NE,CE,FORTALEZA,CHACEM COMERCIAL DE COMBUSTIVEIS LTDA, 24.475.778/0001-15,AVENIDA PRESIDENTE COSTA E SILVA,3602,,PREFEITO JOSE WALTER,60750-022,ETANOL,02/01/2024,"4,69",,R$ / litro,RAIZEN
6909,NE,CE,FORTALEZA,POSTO DRAGAO DO MAR COMERCIO DE COMBUSTIVEIS LTDA, 32.585.055/0001-05,RUA PESSOA ANTA,35,,CENTRO,60060-188,GASOLINA,02/01/2024,"5,99",,R$ / litro,VIBRA
6910,NE,CE,FORTALEZA,POSTO DRAGAO DO MAR COMERCIO DE COMBUSTIVEIS LTDA, 32.585.055/0001-05,RUA PESSOA ANTA,35,,CENTRO,60060-188,GASOLINA ADITIVADA,02/01/2024,"6,09",,R$ / litro,VIBRA
6911,NE,CE,FORTALEZA,POSTO DRAGAO DO MAR COMERCIO DE COMBUSTIVEIS LTDA, 32.585.055/0001-05,RUA PESSOA ANTA,35,,CENTRO,60060-188,DIESEL S10,02/01/2024,"5,79",,R$ / litro,VIBRA
6912,NE,CE,FORTALEZA,POSTO DRAGAO DO MAR COMERCIO DE COMBUSTIVEIS LTDA, 32.585.055/0001-05,RUA PESSOA ANTA,35,,CENTRO,60060-188,ETANOL,02/01/2024,"3,99",,R$ / litro,VIBRA
6923,NE,CE,FORTALEZA,ALFA COMERCIO DE COMBUSTIVEIS LTDA, 35.157.269/0001-60,AVENIDA PRESIDENTE CASTELO BRANCO,3100,,PIRAMBU,60311-056,GNV,02/01/2024,"4,99",,R$ / m³,VIBRA
6924,NE,CE,FORTALEZA,ALFA COMERCIO DE COMBUSTIVEIS LTDA, 35.157.269/0001-60,AVENIDA PRESIDENTE CASTELO BRANCO,3100,,PIRAMBU,60311-056,GASOLINA,02/01/2024,"5,99",,R$ / litro,VIBRA
6925,NE,CE,FORTALEZA,ALFA COMERCIO DE COMBUSTIVEIS LTDA, 35.157.269/0001-60,AVENIDA PRESIDENTE CASTELO BRANCO,3100,,PIRAMBU,60311-056,GASOLINA ADITIVADA,02/01/2024,"6,09",,R$ / litro,VIBRA
6926,NE,CE,FORTALEZA,ALFA COMERCIO DE COMBUSTIVEIS LTDA, 35.157.269/0001-60,AVENIDA PRESIDENTE CASTELO BRANCO,3100,,PIRAMBU,60311-056,DIESEL S10,02/01/2024,"5,99",,R$ / litro,VIBRA
6927,NE,CE,FORTALEZA,ALFA COMERCIO DE COMBUSTIVEIS LTDA, 35.157.269/0001-60,AVENIDA PRESIDENTE CASTELO BRANCO,3100,,PIRAMBU,60311-056,ETANOL,02/01/2024,"4,49",,R$ / litro,VIBRA
6965,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,GASOLINA,02/01/2024,"5,95",,R$ / litro,VIBRA
6966,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,GASOLINA ADITIVADA,02/01/2024,"6,15",,R$ / litro,VIBRA
6967,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,ETANOL,02/01/2024,"3,97",,R$ / litro,VIBRA
7053,NE,CE,ICO,AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI, 34.460.057/0001-95,RODOVIA CE 282 DE ICO A IGUATU,2098,KM    5,CONJUNTO GAMA,63430-000,GASOLINA,02/01/2024,"5,95",,R$ / litro,VIBRA
7054,NE,CE,ICO,AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI, 34.460.057/0001-95,RODOVIA CE 282 DE ICO A IGUATU,2098,KM    5,CONJUNTO GAMA,63430-000,GASOLINA ADITIVADA,02/01/2024,"6,09",,R$ / litro,VIBRA
7055,NE,CE,ICO,AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI, 34.460.057/0001-95,RODOVIA CE 282 DE ICO A IGUATU,2098,KM    5,CONJUNTO GAMA,63430-000,ETANOL,02/01/2024,"4,69",,R$ / litro,VIBRA
7065,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0003-29,AVENIDA NOGUEIRA ACIOLY,1345,,CENTRO,63430-000,GASOLINA,02/01/2024,"5,75",,R$ / litro,BRANCA
7066,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0003-29,AVENIDA NOGUEIRA ACIOLY,1345,,CENTRO,63430-000,GASOLINA ADITIVADA,02/01/2024,"5,75",,R$ / litro,BRANCA
7067,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0003-29,AVENIDA NOGUEIRA ACIOLY,1345,,CENTRO,63430-000,DIESEL S10,02/01/2024,"5,98",,R$ / litro,BRANCA
7068,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0003-29,AVENIDA NOGUEIRA ACIOLY,1345,,CENTRO,63430-000,ETANOL,02/01/2024,"4,27",,R$ / litro,BRANCA
7078,NE,CE,ICO,A . F. DE OLIVEIRA JUNIOR, 33.656.846/0001-33,RUA MONSENHOR FROTA,430,,CENTRO,63430-000,GASOLINA,02/01/2024,"5,99",,R$ / litro,VIBRA
7079,NE,CE,ICO,A . F. DE OLIVEIRA JUNIOR, 33.656.846/0001-33,RUA MONSENHOR FROTA,430,,CENTRO,63430-000,GASOLINA ADITIVADA,02/01/2024,"5,99",,R$ / litro,VIBRA
7080,NE,CE,ICO,A . F. DE OLIVEIRA JUNIOR, 33.656.846/0001-33,RUA MONSENHOR FROTA,430,,CENTRO,63430-000,ETANOL,02/01/2024,"4,69",,R$ / litro,VIBRA
7101,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0004-00,RUA PREFEITO ANISIO PEQUENO SAMPAIO,420/A,,CENTRO,63430-000,GASOLINA,02/01/2024,"5,75",,R$ / litro,BRANCA
7102,NE,CE,ICO,FRANCISCO CHARLES LIMA NERI, 05.368.755/0004-00,RUA PREFEITO ANISIO PEQUENO SAMPAIO,420/A,,CENTRO,63430-000,DIESEL S10,02/01/2024,"5,98",,R$ / litro,BRANCA
7187,NE,CE,FORTALEZA,VIP COMERCIO DE PETROLEO LTDA, 16.577.643/0001-32,RUA SENADOR ALENCAR,1181,,CENTRO,60030-051,GNV,02/01/2024,"4,99",,R$ / m³,IPIRANGA
7188,NE,CE,FORTALEZA,VIP COMERCIO DE PETROLEO LTDA, 16.577.643/0001-32,RUA SENADOR ALENCAR,1181,,CENTRO,60030-051,GASOLINA,02/01/2024,"5,96",,R$ / litro,IPIRANGA
7189,NE,CE,FORTALEZA,VIP COMERCIO DE PETROLEO LTDA, 16.577.643/0001-32,RUA SENADOR ALENCAR,1181,,CENTRO,60030-051,GASOLINA ADITIVADA,02/01/2024,"6,09",,R$ / litro,IPIRANGA
7190,NE,CE,FORTALEZA,VIP COMERCIO DE PETROLEO LTDA, 16.577.643/0001-32,RUA SENADOR ALENCAR,1181,,CENTRO,60030-051,DIESEL S10,02/01/2024,"6,09",,R$ / litro,IPIRANGA
7191,NE,CE,FORTALEZA,VIP COMERCIO DE PETROLEO LTDA, 16.577.643/0001-32,RUA SENADOR ALENCAR,1181,,CENTRO,60030-051,ETANOL,02/01/2024,"4,49",,R$ / litro,IPIRANGA
7375,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0001-11,RUA JOAQUIM MAGALHÃES,466,,CENTRO,62700-000,GASOLINA,03/01/2024,"5,87",,R$ / litro,BRANCA
7376,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0001-11,RUA JOAQUIM MAGALHÃES,466,,CENTRO,62700-000,GASOLINA ADITIVADA,03/01/2024,"5,87",,R$ / litro,BRANCA
7377,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0001-11,RUA JOAQUIM MAGALHÃES,466,,CENTRO,62700-000,DIESEL S10,03/01/2024,"5,99",,R$ / litro,BRANCA
7378,NE,CE,CANINDE,POSTO SIM LTDA, 04.369.988/0001-11,RUA JOAQUIM MAGALHÃES,466,,CENTRO,62700-000,ETANOL,03/01/2024,"4,59",,R$ / litro,BRANCA
7379,NE,CE,CANINDE,J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 07.110.141/0002-97,AVENIDA PERIMETRAL,S N,,CANINDEZINHO,62700-000,GASOLINA,03/01/2024,"5,85",,R$ / litro,VIBRA
7380,NE,CE,CANINDE,J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 07.110.141/0002-97,AVENIDA PERIMETRAL,S N,,CANINDEZINHO,62700-000,DIESEL S10,03/01/2024,"5,98",,R$ / litro,VIBRA
7381,NE,CE,CANINDE,J & J PESSOA COMERCIO DE COMBUSTIVEIS LTDA, 07.110.141/0002-97,AVENIDA PERIMETRAL,S N,,CANINDEZINHO,62700-000,ETANOL,03/01/2024,"4,48",,R$ / litro,VIBRA
7382,NE,CE,CRATEUS,L G OLIVEIRA, 41.405.226/0001-50,AVENIDA EDILBERTO FROTA,1452,,FATIMA II,63702-030,GASOLINA ADITIVADA,03/01/2024,"5,92",,R$ / litro,SP
7383,NE,CE,CRATEUS,L G OLIVEIRA, 41.405.226/0001-50,AVENIDA EDILBERTO FROTA,1452,,FATIMA II,63702-030,DIESEL S10,03/01/2024,"6,48",,R$ / litro,SP
7384,NE,CE,CRATEUS,L G OLIVEIRA, 41.405.226/0001-50,AVENIDA EDILBERTO FROTA,1452,,FATIMA II,63702-030,ETANOL,03/01/2024,"4,99",,R$ / litro,SP
7385,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA,03/01/2024,"5,9",,R$ / litro,BRANCA
